dep_id,url,mrds_id,mas_id,site_name,latitude,longitude,region,country,state,county,com_type,commod1,commod2,commod3,oper_type,dep_type,prod_size,dev_stat,ore,gangue,other_matl,orebody_fm,work_type,model,alteration,conc_proc,names,ore_ctrl,reporter,hrock_unit,hrock_type,arock_unit,arock_type,structure,tectonic,ref,yfp_ba,yr_fst_prd,ylp_ba,yr_lst_prd,dy_ba,disc_yr,prod_yrs,discr
10055571,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10055571",SD02156,,"Gold Mountain Mining Company",44.36579,-103.66946,NA,"United States","South Dakota",Lawrence,M,Gold,Silver,,Unknown,Replacement,S,"Past Producer","Gold, Silver",,,,Surface/Underground,,,,"Black Diamond - Gold Mountain Group","In The Upper Contact Ore Horizon Of The Deadwood Formation, North - South Fractures","Barari, Rachel A.",,,,,,,"US BUREAU OF MINES, 1954 , BLACK HILLS MINERAL ATLAS, SOUTH DAKOTA:  PART I, BUREAU OF MINES INFORMATION CIRCULAR 7688 .SHAPIRO, LEWIS H., AND GRIES, JOHN P., 1970 , ORE DEPOSITS IN ROCKS OF PALEOZOIC AND TERTIARY AGE OF THE NORTHERN BLACK HILLS, SOUTH DAKOTA, SOUTH DAKOTA SCHOOL OF MINES AND TECHNOLOGY.",,,,,,,,
10055572,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10055572",SD02157,,"Olaf Seim Mine",44.36857,-103.74363,NA,"United States","South Dakota",Lawrence,M,Sulfur-Pyrite,Gold,Copper,Unknown,Replacement,S,"Past Producer","Chalcopyrite, Gold, Pyrite",Melanterite,,,Underground,,,,Gotland,"Black Graphitic Slate Member.","Barari, Rachel A.",,,,,,,"US BUREAU OF MINES, 1954 , BLACK HILLS MINERAL ATLAS, SOUTH DAKOTA:  PART I, BUREAU OF MINES INFORMATION CIRCULAR 7688US BUREAU OF MINES, 1954 , BLACK HILLS MINERAL ATLAS, SOUTH DAKOTA:  PART I BUREAU OF MINES INFORMATION CIRCULAR 7688",,1890,,,,,,
10055577,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10055577",SD02165,,"Lor Mine",44.31302,-103.69668,NA,"United States","South Dakota",Lawrence,M,Iron,,,Unknown,,S,"Past Producer",,,,,,,,,"Amh No. 1 Claim, Lor Mining Company","Forms Basal Conglomerate Of The Deadwood Formation.","Barari, Rachel A.",,,,,"Lies On An Irregular Surface Of Intensely Folded Precambrian Schist And Is Overlain By Strata Of Sandstone, Dolomite, And Shale, Which Are Essentially Horizontal.",,"US BUREAU OF MINES, 1954 , BLACK HILLS MINERAL ATLAS, SOUTH DAKOTA:  PART I, BUREAU OF MINES INFORMATION CIRCULAR 7688",,1948,,,,,,
10055579,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10055579",SD02168,,"Florence Mine",44.33552,-103.63196,NA,"United States","South Dakota",Lawrence,M,Silver,Lead,,Unknown,Replacement,S,"Past Producer","Galena, Silver",,,,Underground,,"Ore Is Thoroughly Oxidized To A Soft Brown To Yellow Material",,"Double Rainbow Group","Northeast Trending Verticals Have Cut The Upper Ore Horizon Of The Deadwood Formation","Barari, Rachel A.",,,,,,,"US BUREAU OF MINES, 1954 , BLACK HILLS MINERAL ATLAS, SOUTH DAKOTA:  PART I, BUREAU OF MINES INFORMATION CIRCULAR 7688 .SHAPIRO, L. H., AND GRIES, J. P., 1970 , ORE DEPOSITS IN ROCKS OF PALEOZOIC AND TERTIARY AGE OF THE NORTHERN BLACK HILLS, SOUTH DAKOTA, SOUTH DAKOTA SCHOOL OF MINES AND TECHNOLOGY.",,,,,,1876,,
10104196,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10104196",SD02043,,"Alexander Mine",44.32413,-103.64418,NA,"United States","South Dakota",Lawrence,M,Silver,Lead,,Unknown,Replacement,S,"Past Producer","Galena, Lead, Silver",,,,,,"Thoroughly Oxidized",,"George Alexander Claim","Upper Contact Zone","Barari, Rachel A.",,,,,,,"US BUREAU OF MINES, 1954 , BLACK HILLS MINERAL ATLAS, SOUTH DAKOTA:  PART I, BUREAU OF MINES INFORMATION CIRCULAR 7688",,,,,,,,
10104202,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10104202",SD02070,,"Rattlesnake Jack Mine",44.32885,-103.67168,NA,"United States","South Dakota",Lawrence,M,Gold,,,Unknown,Replacement,S,"Past Producer",Gold,Pyrite,,,Surface/Underground,,"Oxidized Ore",,"Sunday Claim","All Ore Is Associated With The Pyrite, In A Brecciated Trachyte Porphyry Close To A Fault.","Barari, Rachel A.",,Trachyte,"Trachyte Porphyry",Trachyte,Fault,,"US BUREAU OF MINES, 1954 , BLACK HILLS MINERAL ATLAS, SOUTH DAKOTA:  PART I, BUREAU OF MINES INFORMATION CIRCULAR 7688 .SHAPIRO, LEWIS H., AND GRIES, JOHN P., 1970 , ORE DEPOSITS IN ROCKS OF PALEOZOIC AND TERTIARY AGE OF THE NORTHERN BLACK HILLS, SOUTH DAKOTA, SOUTH DAKOTA SCHOOL OF MINES AND TECHNOLOGY.",,,,,,,,
10104205,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10104205",SD02081,,"Red Cloud Mine",44.33885,-103.63418,NA,"United States","South Dakota",Lawrence,M,Silver,Lead,,Unknown,Replacement,S,"Past Producer","Galena, Silver",,,,Underground,,"Thoroughly Oxidized",,,"Ore Follows Contact Of Rhyolite On North And Deadwood Dolomite And Quartzite On South, And Vertical Fractures In Upper Ore Horizon","Barari, Rachel A.",,,"Rhyolite Porphyry",Rhyolite,,,"US BUREAU OF MINES, 1954 , BLACK HILLS MINERAL ATLAS, SOUTH DAKOTA:  PART I, BUREAU OF MINES INFORMATION CIRCULAR 7688 .SHAPIRO, LEWIS H., AND GRIES, JOHN P., 1970 , ORE DEPOSITS IN ROCKS OF PALEOZOIC AND TERTIARY AGE OF THE NORTHERN BLACK HILLS, SOUTH DAKOTA, SOUTH DAKOTA SCHOOL OF MINES AND TECHNOLOGY.",,,,,,,,
10104206,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10104206",SD02084,,"Mary Group Mine",44.33885,-103.70335,NA,"United States","South Dakota",Lawrence,M,Tungsten,,,Unknown,Replacement,S,"Past Producer",Huebnerite,,,,Underground,,,,"Power, Power #2, Smith, Union, Mary Claims","At Contact Between The Basal Quartzite And The Overlying Dolomite.  Adjacent To Vertical Fracture","Barari, Rachel A.",,,"Porphyry Sill","Plutonic Rock",,,"US BUREAU OF MINES, 1954 , BLACK HILLS MINERAL ATLAS, SOUTH DAKOTA:  PART I, BUREAU OF MINES INFORMATION CIRCULAR 7688",,,,,,,,
10104211,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10104211",SD02101,,"Deadwood-Heidelberg Mine",44.37302,-103.65946,NA,"United States","South Dakota",Lawrence,M,Gold,,,Unknown,Replacement,S,"Past Producer",Gold,,,,Underground,,,,"Mascot Mining Company","Ore Zone About 375 Feet Above Basal Quartzite","Barari, Rachel A.",,,"Sill Like Porphyry Intrusions","Plutonic Rock",,,"US BUREAU OF MINES, 1954 , BLACK HILLS MINERAL ATLAS, SOUTH DAKOTA:  PART I, BUREAU OF MINES INFORMATION CIRCULAR 7688US BUREAU OF MINES, 1954 , BLACK HILLS MINERAL ATLAS, SOUTH DAKOTA:  PART I, BUREAU OF MINES INFORMATION CIRCULAR 7688 .",,,,,,1911,,
10104217,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10104217",SD02121,,"Hester A Mine",44.3244,-103.65335,NA,"United States","South Dakota",Lawrence,M,Silver,Lead,,Unknown,Replacement,S,"Past Producer","Lead, Silver",,,,,,,,,"In Vertical Fractures In The Lower Horizon.  Separated From Pre-Cambrian Contact By 15 Ft Of Dense Quartzite","Barari, Rachel A.",,,,,"Deadwood Formation Has A Regional Dip Of About 10 Deg Ne",,"U.S. BUREAU OF MINES, 1954 , BLACK HILLS MINERAL ATLAS, SOUTH DAKOTA:  PART I, BUREAU OF MINES INFORMATION CIRCULAR 7688 .SHAPIRO, L. H., AND GRIES, J. P., 1970 , ORE DEPOSITS IN ROCKS OF PALEOZOIC AND TERTIARY AGE OF THE NORTHERN BLACK HILLS, SOUTH DAKOTA, SOUTH DAKOTA SCHOOL OF MINES AND TECHNOLOGY.",,,,,,,,
10104218,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10104218",SD02124,,"Susa Fractional Claim",44.35913,-103.72835,NA,"United States","South Dakota",Lawrence,M,"Gold, Silver",,,Unknown,,S,"Past Producer","Gold, Silver",,,,Surface/Underground,,,,"Frerichs Mining Company","Ore Is In A Brecciated Zone, At Contact Between Intrusion And Country Rock","Barari, Rachel A.",Schist,Schist,"Porphyry Intrusion","Plutonic Rock",,,"U.S. BUREAU OF MINES, 1954 , BLACK HILLS MINERAL ATLAS, SOUTH DAKOTA:  PART I, BUREAU OF MINES INFORMATION CIRCULAR 7688",,,,,,,,
10104226,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10104226",SD02154,,"Groshong Mine",44.32135,-103.64418,NA,"United States","South Dakota",Lawrence,M,Silver,Lead,Vanadium,Unknown,Replacement,S,"Past Producer","Galena, Lead, Silver",,,"FLATTENED LENTICULAR BODIES CONFORMABLE TO BEDDING",Underground,,"Highly Oxidized Ore To A Soft, Yellow-Brown",,"Silver Queen Group","Ore Zone Is 20 Feet Above The Precambrian Contact;  In The First Dolomite Bed Above The Basal Quartzite Of The Deadwood Formation, In A Vertical Fracture","Barari, Rachel A.",,,,,"The Deadwood Formation Dips 10 Deg Ne And Within The Mine Is 5 - 11 Deg From N 15 Deg W To N 80 Deg E",,"US BUREAU OF MINES, 1954 , BLACK HILLS MINERALS ATLAS, SOUTH DAKOTA:  PART I, BUREAU OF MINES INFORMATION CIRCULAR 7688 .SHAPIRO, LEWIS H., AND GRIES, JOHN P., 1970 , ORE DEPOSITS IN ROCKS OF PALEOZOIC AND TERTIARY AGE OF THE NORTHERN BLACK HILLS, SOUTH DAKOTA, SOUTH DAKOTA SCHOOL OF MINES AND TECHNOLOGY.US BUREAU OF MINES, 1954 , BLACK HILLS MINERAL ATLAS, SOUTH DAKOTA:  PART I, BUREAU OF MINES, INFORMATION CIRCULAR 7688",,,,,,,,
10104228,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10104228",SD02161,,"Oro Fino Mine",44.34329,-103.67279,NA,"United States","South Dakota",Lawrence,M,Gold,Lead,"Sulfur-Pyrite, Zinc",Unknown,,S,"Past Producer","Galena, Gold, Pyrite, Sphalerite",,,,,,,,,"Brecciated Schist","Barari, Rachel A.","Brecciated Schist",Schist,,,,,"US BUREAU OF MINES, 1954 , BLACK HILLS MINERAL ATLAS, SOUTH DAKOTA:  PART I, BUREAU OF MINES INFORMATION CIRCULAR 7688 .SHAPIRO, L. H., AND GRIES, J. P., 1970 , ORE DEPOSITS IN ROCKS OF PALEOZOIC AND TERTIARY AGE OF THE NORTHERN BLACK HILLS, SOUTH DAKOTA, SOUTH DAKOTA SCHOOL OF MINES AND TECHNOLOGY.SHAPIRO, L. H., AND GRIES, J. P., 1970 , ORE DEPOSITS IN ROCKS OF PALEOZOIC & TERTIARY AGE OF THE NORTHERN BLACK HILLS, SOUTH DAKOTA, SOUTH DAKOTA SCHOOL OF MINES & TECHNOLOG",,1893,,,,,,
10104230,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10104230",SD02167,,"Moulton Mine",44.35607,-103.69307,NA,"United States","South Dakota",Lawrence,M,"Gold, Sulfur-Pyrite",Iron,,Unknown,Replacement,S,"Past Producer","Gold, Hematite, Pyrite",,,,Underground,,"Oxidized Pyritic Ore",,"Hardin Properties Mine",,"Barari, Rachel A.",,,,,,,"US BUREAU OF MINES, 1954 , BLACK HILLS MINERAL ATLAS, SOUTH DAKOTA:  PART I, BUREAU OF MINES INFORMATION CIRCULAR 7688",,,,,,,,
10129215,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10129215",,0460810177,"Lexington Hill",44.36686,-103.71117,NA,"United States","South Dakota",Lawrence,M,Gold,,Silver,Underground,,,"Past Producer",,,,,,,,,"Denver,Oro Cache,Ophin, Highland Chief,Anna,Black Hills,",,"Intermountain Field Operations Center (IFOC)",,,,,,,"US BUREAU OF MINES,1954,STAFF REG V,1 INFO CIRCULAR 7688 P 3",,,,,,,,
10129343,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10129343",,0460810263,"Robin Mines",44.33806,-103.65557,NA,"United States","South Dakota",Lawrence,M,Gold,,Silver,Underground,,,Unknown,,,,,,,,,"Hercules Group",,"Intermountain Field Operations Center (IFOC)",,,,,,,"MUKHERJEE,N,1968,COLORADO SCHOOL OF MINES UNPUB PLD THESIS A,MAP,",,,,,,,,
10129445,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10129445",,0460810053,"War Eagle",44.32886,-103.63667,NA,"United States","South Dakota",Lawrence,M,,,"Lead, Silver",Underground,,,"Past Producer",,,,,,,,,,,"South Dakota School of Mines",,,,,,,"SHAPIRO,L H,AND GRIES J P,1970,ORE DEPOSITS IN ROCKS OF PALEND TERTIARY A6E OF THE NORTHERN BLACK HILLS,S DAKOTA: US GEOHEAVY METALS PROGRAM,CONTRACT # 14-08-0001-10650U S BUREAU OF MINES,1954,BLACK HILLS MINERAL ATLAS, S DAKOTAI: WASH D C, US BUMINES IC 7688, 123 P",,,,,,,,
10129683,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10129683",,0460810071,Anaconda,44.27716,-103.71057,NA,"United States","South Dakota",Lawrence,M,Gold,,Silver,Underground,,,"Past Producer",,,,,,,,,Cloverleaf,,"Intermountain Field Operations Center (IFOC)",,,,,,,"US BUREAU OF MINES STAFF,1954,REG V,1 INFO CIRCULAR 7688 P 7",,,,,,,,
10129701,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10129701",,0460810046,Groshong,44.31666,-103.64477,NA,"United States","South Dakota",Lawrence,M,,,"Lead, Silver",Underground,,,"Past Producer",,,,,,,,,,,"South Dakota School of Mines",,,,,,,"GRUNWALD ROSS R GEOLOGY AND MINERAL DEPOSITS OF THE GALENA MISTRICT BLACK HILLS SOUTH DAKOTA PH D THESIS SOUTH DAKOTA SCMINES AND TECHNOLOGY 1970 285 PPSHAPIRO L H AND GRIES J P ORE DEPOSITS IN ROCKS OF PALEOZOICRTIARY AGE OF THE NORTHERN BLACK HILLS SOUTH DAKOTA 1970 110EWOLDT, H B AND WATKINS, V H 1940THE SILVER QUEEN MINE: A REMESSERS H H STEWART AND NELS THOMPSON 11 PPU S BUREAU OF MINES 1954 BLACK HILLS MINERAL ATLAS, SOUTH DART I: WASHINGTON D C U S BUMINES INFO CIRC 7688 123 PP",,,,,,,,
10134553,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10134553",,0460810173,"Langley Tunnel",44.32806,-103.67337,NA,"United States","South Dakota",Lawrence,M,Gold,,Silver,Underground,,,Unknown,,,,,,,,,"Gilt Edge Group",,"Intermountain Field Operations Center (IFOC)",,,,,,,"MUKHERJEE,N,1968 COLORADO SCHOOL OF MINES UNPUB PHD THESIS M",,,,,,,,
10153090,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10153090",,0460810237,"Uncle Sam",44.27356,-103.66917,NA,"United States","South Dakota",Lawrence,M,Gold,,,Underground,,,"Past Producer",,,,,,,,,,,"Intermountain Field Operations Center (IFOC)",,,,,,,"DR JOHN P. GRIES,1977,PERSONAL COM",,,,,,,,
10153221,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10153221",,0460810044,"Hester A",44.32246,-103.64867,NA,"United States","South Dakota",Lawrence,M,,,"Silver, Lead, Gold",Underground,,,"Past Producer",,,,,,,,,,,"South Dakota School of Mines",,,,,,,"GRUNWALD ROSS R GEOLOGY AND MINERAL DEPOSITS OF THE GALENA MISTRICT BLACK HILLS SOUTH DAKOTA PH D THESIS SOUTH DAKOTA SCMINES AND TECHNOLOGY 1970 285 PPSHAPIRO L H AND GRIES J P ORE DEPOSITS IN ROCKS OF PALEOZOICRTIARY AGE OF THE NORTHERN BLACK HILLS SOUTH DAKOTA 1970 110",,,,,,,,
10153231,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10153231",,0460810048,Savage,44.33076,-103.63727,NA,"United States","South Dakota",Lawrence,M,,,"Silver, Lead",Underground,,,Prospect,,,,,,,,,,,"South Dakota School of Mines",,,,,,,"REF: MAS FILE 1977",,,,,,,,
10153241,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10153241",,0460810212,"Rattlesnake Jack",44.32776,-103.67277,NA,"United States","South Dakota",Lawrence,M,Gold,,,Underground,,,Unknown,,,,,,,,,"Gilt Edge Group",,"Intermountain Field Operations Center (IFOC)",,,,,,,"US BUREAU OF MINES STAFF,1954,REG V,1 INFO CIRCULAR 7688 P 4MUKHERJEE,N,1968,COLORADO SCHOOL-OF MINES UPUB PHD THESIS MASHAPIRO & GRIES,1970,USGS HEAVY METALS PROGRAM CONTRACT #14--10650 P 119",,,,,,,,
10153309,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10153309",,0460810262,"Olaf Seim",44.37186,-103.74367,NA,"United States","South Dakota",Lawrence,B,Gold,,Sulfur,Underground,,,"Past Producer",,,,,,,,,"Gotland, Broken Boot",,"Intermountain Field Operations Center (IFOC)",,,,,,,"USBM STAFF,REG V, 1954,I C.7688   P 44",,,,,,,,
10153382,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10153382",,0460810196,"Montezuma and the Whizzers M.S.1324",44.37056,-103.74387,NA,"United States","South Dakota",Lawrence,B,Gold,,Sulfur,Underground,,,Unknown,,,,,,,,,"Gilmore Mine",,"Intermountain Field Operations Center (IFOC)",,,,,,,"US BUREAU OF MINES STAFF,1954,REG V,1 INFO CIRCULAR 7688,P 4",,,,,,,,
10153385,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10153385",,0460810040,Custer,44.33276,-103.63777,NA,"United States","South Dakota",Lawrence,M,,,"Silver, Lead",Underground,,,"Past Producer",,,,,,,,,,,"South Dakota School of Mines",,,,,,,"US BUREAU OF MINES STAFF,REG V,1,1954,INFO CIRCULAR 7688,P.3MUKHERJEE,N,1968,COLO.SCHOOL OF MINES UNPUB PHD THESIS APPENGRUNWALD,R.1970,SO.DAK.SCHOOL OF MINES,UNPUB PHD THESIS,APPESHAPIRO & GRIES,1970,USGS HEAVY METALS PROGRAM CONTRACT #14--10650,P.111",,,,,,,,
10153418,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10153418",,0460810199,"New Year's",44.31806,-103.64057,NA,"United States","South Dakota",Lawrence,M,Silver,,Gold,Underground,,,Occurrence,,,,,,,,,,,"Intermountain Field Operations Center (IFOC)",,,,,,,"GRUNWALD,R.1970 SO DAK SCHOOL OF MINES UNPUB.PH D THESIS APP",,,,,,,,
10153421,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10153421",,0460810192,"Monarch  M.S.908",44.33606,-103.70417,NA,"United States","South Dakota",Lawrence,M,Gold,,Silver,Underground,,,"Past Producer",,,,,,,,,,,"Intermountain Field Operations Center (IFOC)",,,,,,,"US BUREAU OF MINES,1954,STAFF REG V,1 INFO CIRCULAR 7688 P 4MUKHERJEE,N,1968 COLORADO SCHOOL OF MINES UNPUB PHD THESIS MSHAPIRO & GRIES,1970,USGS HEAVY METALS PROGRAM CONTRACT #14--10650 P 188",,,,,,,,
10153475,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10153475",,0460810045,"Horseshoe-Comet Mine",44.32716,-103.64057,NA,"United States","South Dakota",Lawrence,M,,,"Silver, Lead",Surface-Underground,,,"Past Producer",,,"Chalcopyrite, Galena, Pyrite, Sphalerite, Tetrahedrite",,,,,,,,"South Dakota School of Mines",,,,,,,"GRUNWALD ROSS R GEOLOGY AND MINERAL DEPOSITS OF THE GALENA MISTRICT BLACK HILLS SOUTH DAKOTA PH D THESIS SOUTH DAKOTA SCMINES AND TECHNOLOGY 1970 285 PPSHAPIRO L H AND GRIES J P ORE DEPOSITS IN ROCKS OF PALEOZOICRTIARY AGE OF THE NORTHERN BLACK HILLS SOUTH DAKOTA 1970 110CONNOLLY, J P 1927 THE TERTIARY MINERALIZATION OF THE NORTHEK HILLS: S DAKOTA SCHOOL OF MINESBULL 16 P 188-199U S BUREAU OF MINES 1954 BLACK HILLS MINERAL ATLAS SOUTH DAKRT I: WASH D C, U S BUREAU OF MINES IC 7688,123 P",,,,,,,,
10153481,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10153481",,0460810270,"Iron Mine",44.30436,-103.68917,NA,"United States","South Dakota",Lawrence,M,Iron,,,Underground,,,"Past Producer",,,,,,,,,,,"Intermountain Field Operations Center (IFOC)",,,,,,,"REF: PERS CONT DR J P GRIES",,,,,,,,
10153733,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10153733",,0460810268,"Commonwealth Mine",44.33136,-103.69117,NA,"United States","South Dakota",Lawrence,M,Gold,,,Underground,,,"Past Producer",,,,,,,,,,,"Intermountain Field Operations Center (IFOC)",,,,,,,"REF: PERS CONT DR J P GRIES",,,,,,,,
10177402,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10177402",,0460810041,"El Refugio",44.33806,-103.63887,NA,"United States","South Dakota",Lawrence,M,,,"Silver, Lead, Gold",Underground,,,"Past Producer",,,,,,,,,,,"South Dakota School of Mines",,,,,,,"GRUNWALD ROSS R GEOLOGY AND MINERAL DEPOSITS OF THE GALENA MISTRICT BLACK HILLS SOUTH DAKOTA PH D THESIS SOUTH DAKOTA SCMINES AND TECHNOLOGY 1970 285 PPSHAPIRO L H AND GRIES J P ORE DEPOSITS IN ROCKS OF PALEOZOICRTIARY AGE OF THE NORTHERN BLACK HILLS SOUTH DAKOTA 1970 110ROBERT, W L AND COPE J H 1969 UTILIZATION OF MINE DUMPS IN TK HILLS, SOUTH DAKOTA SDSM&T ENGINEERING AND MINING EXPERIMEION UNPUB REPT 71 PU S BUREAU OF MINES 1954 BLACK HILLS MINERAL ATLAS SOUTH DAKT I: WASHING, D C U S BUREAU OF MINES IC 7688 123 PP",,,,,,,,
10177427,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10177427",,0460810140,Gertie,44.33606,-103.64137,NA,"United States","South Dakota",Lawrence,M,Silver,,Lead,Underground,,,Prospect,,,,,,,,,,,"Intermountain Field Operations Center (IFOC)",,,,,,,"GRUNWALD,R,1970 SO DAK SCHOOL MINES UNPUB PHD THESIS APPENDI",,,,,,,,
10177579,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10177579",,0460810259,"Hoffman Iron Deposit",44.30436,-103.68977,NA,"United States","South Dakota",Lawrence,M,Iron,,,Surface,,,Prospect,,,,,,,,,,,"Intermountain Field Operations Center (IFOC)",,,,,,,"USBM STAFF,1954,REG V,IC 7688 P 74",,,,,,,,
10177618,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10177618",,0460810239,Washington,44.33466,-103.63867,NA,"United States","South Dakota",Lawrence,M,Lead,,Zinc,Underground,,,"Past Producer",,,,,,,,,,,"Intermountain Field Operations Center (IFOC)",,,,,,,"GRUNWALD,R,1970,SO DAK SCHOOL OF MINES UNPUB PHD THESIS APPE",,,,,,,,
10177650,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10177650",,0460810050,Hayes,44.31966,-103.64497,NA,"United States","South Dakota",Lawrence,M,,,"Silver, Lead, Gold",Underground,,,"Past Producer",,,,,,,,,"Rutherford B. Hayes, Silver Queen Group",,"South Dakota School of Mines",,,,,,,"GRUNWALD ROSS R GEOLOGY AND MINERAL DEPOSITS OF THE GALENA MISTRICT BLACK HILLS SOUTH DAKOTA PH D THESIS SOUTH DAKOTA SCMINES AND TECHNOLOGY 1970 285 PPSHAPIRO L H AND GRIES J P ORE DEPOSITS IN ROCKS OF PALEOZOICRTIARY AGE OF THE NORTHERN BLACK HILLS SOUTH DAKOTA 1970 110U S BUREAU OF MINES 1954, BLACK HILLS MINERAL ATLAS, SOUTH DPART I: WASH.D C, U S BUMINES IC 7688, 123 P",,,,,,,,
10178059,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10178059",,0460810038,Coletta,44.31186,-103.64807,NA,"United States","South Dakota",Lawrence,M,,,"Silver, Lead",Underground,,,"Past Producer",,,,,,,,,,,"South Dakota School of Mines",,,,,,,"GRUNWALD ROSS R GEOLOGY AND MINERAL DEPOSITS OF THE GALENA MISTRICT BLACK HILLS SOUTH DAKOTA PH D THESIS SOUTH DAKOTA SCMINES AND TECHNOLOGY 1970 285 PPSHAPIRO L H AND GRIES J P ORE DEPOSITS IN ROCKS OF PALEOZOICRTIARY AGE OF THE NORTHERN BLACK HILLS SOUTH DAKOTA 1970 110CONNOLLY, J P THE TERTIARY MINERALIZATION OF THE NORTHERN BLLS SOUTH DAKOTA SCHOOL OF MINES BULL 15 1927 P99CONNOLLY J P AND O'HARRA C C THE MINERAL WEALTH OF THE BLACKSOUTH DAKOTA SCHOOL OF MINES BULL 16 1929 190 PPIRVING J D ET AL ECONOMIC RESOURCES OF THE NORTHERN BLACK HI1 SURVEY PROF PAPER 26 1902 PP 170-171.U S BUREAU OF MINES STAFF REGION V BLACK HILLS MINERAL ATLASDAKOTA: PART I. BUMINES IC 7688 PP 32-33",,,,,,,,
10178133,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10178133",,0460810210,Puritan,44.33606,-103.70417,NA,"United States","South Dakota",Lawrence,M,Silver,,Lead,Underground,,,"Past Producer",,,,,,,,,,,"Intermountain Field Operations Center (IFOC)",,,,,,,"US BUREAU OF MINES STAFF,1954,REG V,1 INFO CIRCULAR 7688 P 4MUKHERJEE,N,1968,COLORADO SCHOOL OF MINES UPUB PHD THESIS MASHAPIRO & GRIES,1970,USGS HEAVY METALS PROGRAM CONTRACT #14--10650 P 189NEW PURITAIN COMPANY-OWNER",,,,,,,,
10178171,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10178171",,0460810174,"Last Chance Mine",44.33386,-103.66447,NA,"United States","South Dakota",Lawrence,M,Gold,,,Underground,,,Unknown,,,,,,,,,"Hercules Group",,"Intermountain Field Operations Center (IFOC)",,,,,,,"MUKHERJEE,N,1968 COLORADO SCHOOL OF MINES UNPUB THESIS PHD,",,,,,,,,
10202041,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10202041",,0460810147,"Golden Crest Mine",44.33136,-103.69117,NA,"United States","South Dakota",Lawrence,M,Gold,,Silver,Underground,,,"Past Producer",,,,,,,,,"Golden Crest Consolidated Min. Co.",,"Intermountain Field Operations Center (IFOC)",,,,,,,"US BUREAU OF MINES STAFF REG V,1  INFO CIRCULAR 7688 1954 PMUKHERJEE,N,1968 COLORADO SCHOOL OF MINES UNPUB PHD THESIS MSHAPIRO & GRIES,1970,USGS HEAVY METALS PROGRAM CONTRACT #14--10650 P 118                      OWN: DEADWOOD GOLD INC. 19",,,,,,,,
10202219,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10202219",,0460810150,"Gold Mountain Mining Company",44.36936,-103.66727,NA,"United States","South Dakota",Lawrence,M,Gold,,Silver,Underground,,,"Past Producer",,,,,,,,,,,"Intermountain Field Operations Center (IFOC)",,,,,,,"US BUREAU OF MINES STAFF REG V,1  INFO CIRCULAR 7688 1954 PSHAPIRO &GRIES,1970,USGS HEAVY METALS PROGRAM CONTRACT #14-0-10650 P 104GOLD MOUNTAIN MINING COMPANY-OWNER",,,,,,,,
