dep_id,url,mrds_id,mas_id,site_name,latitude,longitude,region,country,state,county,com_type,commod1,commod2,commod3,oper_type,dep_type,prod_size,dev_stat,ore,gangue,other_matl,orebody_fm,work_type,model,alteration,conc_proc,names,ore_ctrl,reporter,hrock_unit,hrock_type,arock_unit,arock_type,structure,tectonic,ref,yfp_ba,yr_fst_prd,ylp_ba,yr_lst_prd,dy_ba,disc_yr,prod_yrs,discr
10055493,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10055493",SD02049,,"Clinton Mine Lundberg, Dorr, and Willson",44.33885,-103.81002,NA,"United States","South Dakota",Lawrence,M,"Gold, Silver",,,Unknown,Replacement,S,"Past Producer","Gold, Silver",,,,,,Oxidized,,,,"Barari, Rachel A.",,Dolomite,"Porphyry Sill","Plutonic Rock",,,"US BUREAU OF MINES, 1954 , BLACK HILLS MINERAL ATLAS, SOUTH DAKOTA:    PART I, BUREAU OF MINES INFORMATION CIRCULAR 7688",,,,,,,,
10055494,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10055494",SD02050,,"Buxton Mine",44.33802,-103.80475,NA,"United States","South Dakota",Lawrence,M,"Silver, Gold",,,Unknown,Replacement,S,"Past Producer","Gold, Silver",,,,,,"Highly Oxidized",,,"North Trending Vertical Fractures","Barari, Rachel A.",,,,,,,"US BUREAU OF MINES, 1954 , BLACK HILLS MINERAL ATLAS, SOUTH DAKOTA:    PART I, BUREAU OF MINES INFORMATION CIRCULAR 7688",,,,,,,,
10055495,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10055495",SD02052,,"Globe Mine",44.34329,-103.78975,NA,"United States","South Dakota",Lawrence,M,"Gold, Silver",,,Unknown,Replacement,N,Occurrence,"Gold, Silver",,,,Underground,,,,"Bismark Group",Fissures,"Barari, Rachel A.",Schist,Schist,,,,,"US BUREAU OF MINES, 1954 , BLACK HILLS MINERAL ATLAS, SOUTH DAKOTA:    PART I, BUREAU OF MINES INFORMATION CIRCULAR 7688",,,,,,,,
10055496,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10055496",SD02053,,"Isadorah Mine",44.32385,-103.80169,NA,"United States","South Dakota",Lawrence,M,"Gold, Silver",,,Unknown,Replacement,S,"Past Producer","Gold, Silver",,,,,,,,"Billie Mine, Golden Reward Group, Rock Bluff Claim","North-South Ore Shoots Lying On Basal Quartzite Of The Deadwood Formation.","Barari, Rachel A.",,,"Sill Like Porphyry Intrusion","Plutonic Rock",,,"US BUREAU OF MINES, 1954 , BLACK HILLS MINERAL ATLAS, SOUTH DAKOTA:    PART I, BUREAU OF MINES INFORMATION CIRCULAR 7688",,1899,,,,,,
10055497,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10055497",SD02054,,"Big Bonanza Mine",44.3344,-103.80725,NA,"United States","South Dakota",Lawrence,M,"Silver, Gold",,,Unknown,Replacement,S,"Past Producer","Gold, Silver",,,,,,"Replacement Spread Laterally For Some Distance.",,,"Closely Spaced Vertical Fractures That Trend North-Northeast.","Barari, Rachel A.",,Dolomite,,,,,"US BUREAU OF MINES, 1954 , BLACK HILLS MINERAL ATLAS, SOUTH DAKOTA:    PART I, BUREAU OF MINES INFORMATION CIRCULAR 7688",,,,,,,,
10055498,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10055498",SD02055,,"Baltimore Mine",44.3369,-103.8303,NA,"United States","South Dakota",Lawrence,M,"Gold, Silver",,,Unknown,Replacement,S,"Past Producer","Gold, Silver",,,,Underground,,,,"Baltimore and Richmond Mine","Three Northeast Trending Vertical Fractures Above The Basal Quartzite In The Deadwood Formation.","Barari, Rachel A.",,,,,,,"US BUREAU OF MINES, 1954 , BLACK HILLS MINERAL ATLAS, SOUTH DAKOTA:    PART I, BUREAU OF MINES INFORMATION CIRCULAR 7688",,,,,,,,
10055501,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10055501",SD02059,,"Crown Hill Mine",44.35163,-103.85975,NA,"United States","South Dakota",Lawrence,M,"Silver, Gold",,,Unknown,Replacement,S,"Past Producer","Gold, Silver",,,,,,,,,,"Barari, Rachel A.",,,,,,,"US BUREAU OF MINES, 1954 , BLACK HILLS MINERAL ATLAS, SOUTH DAKOTA:    PART I, BUREAU OF MINES INFORMATION CIRCULAR 7688US BUREAU OF MINES, 1954 , BLACK HILLS MINERAL ATLAS, SOUTH DAKOTA:    PART I, BUREAU OF MINES INFORMATION CIRCULAR 7688.",,,,,,,,
10055502,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10055502",SD02060,,"Gladiator Mine",44.35857,-103.79086,NA,"United States","South Dakota",Lawrence,M,"Gold, Silver",,,Unknown,,S,"Past Producer","Calaverite, Silver, Tetrahedrite",Pyrite,,,,,"Intense Silicification Of Fault Breccia Preceded The Introduction Of Ore Minerals",,"Cutting Claim, Kangaroo Claim, Winnie F. Claim","Brecciated Fault Zone - Trends N 75 Deg E Through The Porphyry","Barari, Rachel A.",,,,,,,"US BUREAU OF MINES, 1954 , BLACK HILLS MINERAL ATLAS, SOUTH DAKOTA:   PART I, BUREAU OF MINES INFORMATION CIRCULAR 7688 .ROBERTS, W. L., AND RAPP, GEORGE, 1965 , MINERALOGY OF THE BLACK HILLS, SOUTH DAKOTA SCHOOL OF MINES AND TECHNOLOGY BULLETIN 18 .",,,,,,,,
10055503,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10055503",SD02061,,"Columbus Mine",44.36913,-103.77669,NA,"United States","South Dakota",Lawrence,M,"Gold, Silver",,,Unknown,Replacement,S,"Past Producer","Gold, Silver",,,,Underground,,,,,,"Barari, Rachel A.",,,,,,,"US BUREAU OF MINES, 1954 , BLACK HILLS MINERAL ATLAS, SOUTH DAKOTA:    PART I, BUREAU OF MINES INFORMATION CIRCULAR 7688",,,,,,,,
10055504,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10055504",SD02062,,"Boscobel and Double Standard",44.33329,-103.8203,NA,"United States","South Dakota",Lawrence,M,"Silver, Gold",,,Unknown,Replacement,S,"Past Producer","Gold, Silver",Dolomite,,,,,"Unoxidized Ore",,"Golden Reward Group","North-South Mineralized Fractures In Dolomite Above The Basal Quartzite In The Deadwood Formation","Barari, Rachel A.",,Dolomite,"Rhyolite Dikes",Rhyolite,"Dikes And Some Minor Faulting On The Upthrown Side Of The 300 Ft. Tornado Fault",,"US BUREAU OF MINES, 1954 , BLACK HILLS MINERAL ATLAS, SOUTH DAKOTA:    PART I, BUREAU OF MINES INFORMATION CIRCULAR 7688",,,,,,,,
10055506,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10055506",SD02065,,"Glover Mine",44.34357,-103.7953,NA,"United States","South Dakota",Lawrence,M,"Gold, Silver",,,Unknown,Replacement,N,Occurrence,"Gold, Silver",,,,Underground,,,,,"North-South Fractures","Barari, Rachel A.","Schists And Quartzite",Quartzite,,,,,"US BUREAU OF MINES, 1954 , BLACK HILLS MINERAL ATLAS, SOUTH DAKOTA:  PART I, BUREAU OF MINES INFORMATION CIRCULAR 7688US BUREAU OF MINES, 1954 , BLACK HILLS MINERAL ATLAS, SOUTH DAKOTA:  PART I, BUREAU OF MINES INFORMATION CIRCULAR 7688 .",,,,,,,,
10055507,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10055507",SD02066,,"Retriever Mine",44.33774,-103.80641,NA,"United States","South Dakota",Lawrence,M,"Silver, Gold",,,Unknown,Replacement,S,"Past Producer","Gold, Silver",,,,,,,,"Rebecca Claim","Just Above The Basal Quartzite In Dolomite, Following North - South Trending Shoot","Barari, Rachel A.",,,"Porphyry Sill","Plutonic Rock",,,"US BUREAU OF MINES, 1954 , BLACK HILLS MINERAL ATLAS, SOUTH DAKOTA:  PART I, BUREAU OF MINES INFORMATION CIRCULAR 7688 .SHAPIRO, LEWIS H., AND GRIES, JOHN P., 1970 , ORE DEPOSITS IN ROCKS OF PALEOZOIC AND TERTIARY AGE OF THE NORTHERN BLACK HILLS, SOUTH DAKOTA, SOUTH DAKOTA SCHOOL OF MINES AND TECHNOLOGY.",,,,,,,,
10055508,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10055508",SD02068,,"Pinney Mine",44.36857,-103.76419,NA,"United States","South Dakota",Lawrence,M,"Gold, Silver",,,Unknown,,S,"Past Producer",,Limonite,,,,,"Cementing Material Entirely Altered To Iron Oxides",,,"Basal Conglomerate","Barari, Rachel A.",,,,,,,"US BUREAU OF MINES, 1954 , BLACK HILLS MINERAL ATLAS, SOUTH DAKOTA:  PART I, BUREAU OF MINES INFORMATION CIRCULAR 7688 .SHAPIRO, LEWIS H., AND GRIES, JOHN P., 1970 , ORE DEPOSITS IN ROCKS OF PALEOZOIC AND TERTIARY AGE OF THE NORTHERN BLACK HILLS, SOUTH DAKOTA, SOUTH DAKOTA SCHOOL OF MINES AND TECHNOLOGY.",,,,,,,,
10055509,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10055509",SD02069,,"Gentle Annie Mine",44.36107,-103.75696,NA,"United States","South Dakota",Lawrence,M,Gold,Silver,,Unknown,Placer,S,"Past Producer","Gold, Silver",,,,,,,,,"Sill Intruded Between Cambrian Conglomerate And Precambrian Schists","Barari, Rachel A.",,,"Porphyry Sill","Plutonic Rock",,,"US BUREAU OF MINES, 1954 , BLACK HILLS MINERAL ATLAS, SOUTH DAKOTA:  PART I, BUREAU OF MINES INFORMATION CIRCULAR 7688 .SHAPIRO, LEWIS H., AND GRIES, JOHN P., 1970 , ORE DEPOSITS IN ROCKS OF PALEOZOIC AND TERTIARY AGE OF THE NORTHERN BLACK HILLS, SOUTH DAKOTA, SOUTH DAKOTA SCHOOL OF MINES AND TECHNOLOGY.",,,,,,,,
10055510,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10055510",SD02071,,"Ruby Belle Mine",44.32496,-103.80197,NA,"United States","South Dakota",Lawrence,M,"Gold, Silver",,,Unknown,Replacement,S,"Past Producer","Gold, Silver",,,,,,"Oxidized Ore",,,"Just Above The Basal Quartzite, Two Are Shoots Diverging Toward The South","Barari, Rachel A.",,,"Sugarloaf Sill;Phonolite Dike","Plutonic Rock",,,"US BUREAU OF MINES, 1954 , BLACK HILLS MINERAL ATLAS, SOUTH DAKOTA:  PART I, BUREAU OF MINES INFORMATION CIRCULAR 7688 .SHAPIRO, LEWIS H., AND GRIES, JOHN P., 1970 , ORE DEPOSITS IN ROCKS OF PALEOZOIC AND TERTIARY AGE OF THE NORTHERN BLACK HILLS, SOUTH DAKOTA, SOUTH DAKOTA SCHOOL OF MINES AND TECHNOLOGY.",,1894,,,,,,
10055513,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10055513",SD02075,,"Lundberg, Dorr and Wilson",44.33663,-103.80586,NA,"United States","South Dakota",Lawrence,M,"Gold, Silver",,,Unknown,Replacement,S,"Past Producer","Gold, Silver",,,,,,,,"Big Bonanza, Buxton, Clinton and Retriever Mines","Basal Conglomerate, Lower Ore Horizon","Barari, Rachel A.",,,,,,,"US BUREAU OF MINES, 1954 , BLACK HILLS MINERAL ATLAS, SOUTH DAKOTA:  PART I, BUREAU OF MINES INFORMATION CIRCULAR 7688 .US GEOLOGICAL SURVEY, US BUREAU OF RECLAMATION, AND SOUTH DAKOTA GEOLOGICAL SURVEY, 1975 , MINERAL AND WATER RESOURCES OF SOUTH DAKOTA, SOUTH DAKOTA GEOLOGICAL SURVEY BULLETIN 16 .US GEOLOGICAL SURVEY, US BUREAU OF RECLAMATION, AND SOUTH DAKOTA GEOLOGICAL SURVEY, 1975 , MINERAL AND WATER RESOURCES OF SOUTH DAKOTA, SOUTH DAKOTA GEOLOGICAL SURVEY BULLETIN 16 .  US BUREAU OF MINES, 1954 , BLACK HILLS MINERALS ATLAS, SOUTH DAKOTA:  PART I, BUREAU OF MINES INFORMATION CIRCULAR 7688 .",,1904,,,,,,
10055514,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10055514",SD02076,,"Monitor Mine",44.35968,-103.76168,NA,"United States","South Dakota",Lawrence,M,"Gold, Silver",,,Unknown,Placer,S,"Past Producer","Gold, Silver",,,"IRREGULAR BLANKET",Underground,,"Conglomerate Was Cemented By Pyrite, Which Was Altered To Iron Oxides.",,,,"Barari, Rachel A.",,,"Porphyry Intrusions, Rhyolite","Rhyolite,Plutonic Rock",,,"US BUREAU OF MINES, 1954 , BLACK HILLS MINERAL ATLAS, SOUTH DAKOTA:  PART I, BUREAU OF MINES INFORMATION CIRCULAR 7688 .SHAPIRO, LEWIS H., AND GRIES, JOHN P., 1970 , ORE DEPOSITS IN ROCKS OF PALEOZOIC AND TERTIARY AGE OF THE NORTHERN BLACK HILLS, SOUTH DAKOTA, SOUTH DAKOTA SCHOOL OF MINES AND TECHNOLOGY.",,,,,,,,
10055518,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10055518",SD02082,,"Monday Group Mine",44.33829,-103.83836,NA,"United States","South Dakota",Lawrence,M,"Gold, Silver",,,Unknown,Replacement,S,"Past Producer","Gold, Silver",,,,,,,,"Monday, Reindeer, And Ofer Claims","Upper Ore Horizon","Barari, Rachel A.",,,,,,,"US BUREAU OF MINES, 1954 , BLACK HILLS MINERAL ATLAS, SOUTH DAKOTA:  PART I, BUREAU OF MINES INFORMATION CIRCULAR 7688",,1891,,,,,,
10055520,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10055520",SD02085,,"National Gold and Silver Company Mine",44.32079,-103.79475,NA,"United States","South Dakota",Lawrence,M,"Gold, Silver",,,Unknown,Replacement,N,Occurrence,"Gold, Silver",,,,Underground,,,,,,"Barari, Rachel A.",,,,,,,"US BUREAU OF MINES, 1954 , BLACK HILLS MINERAL ATLAS, SOUTH DAKOTA:  PART I, BUREAU OF MINES INFORMATION CIRCULAR 7688US BUREAU OF MINES, 1954 , BLACK HILLS MINERAL ATLAS, SOUTH DAKOTA:  PART I, BUREAU OF MINES INFORMATION CIRCULAR 7688 .",,,,,,,,
10055521,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10055521",SD02086,,"Mark Twain Mine",44.33968,-103.8378,NA,"United States","South Dakota",Lawrence,M,"Gold, Silver",,,Unknown,Replacement,S,"Past Producer","Gold, Silver",,,,,,,,,"Upper Ore Horizon:  In Northeast Trending Vertical Fractures In Dolomite.","Barari, Rachel A.",,,,,,,"US BUREAU OF MINES, 1954 , BLACK HILLS MINERAL ATLAS, SOUTH DAKOTA:  PART I, BUREAU OF MINES INFORMATION CIRCULAR 7688US BUREAU OF MINES, 1954 , BLACK HILLS MINERAL ATLAS, SOUTH DAKOTA:  PART I, BUREAU OF MINES INFORMATION CIRCULAR 7688 .",,,,,,,,
10055523,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10055523",SD02089,,"Fannie Mine",44.33107,-103.80641,NA,"United States","South Dakota",Lawrence,M,"Gold, Silver",,,Unknown,Replacement,S,"Past Producer","Gold, Silver",,,,Underground,,,,"Maggie Mine","Above Basal Quartzite","Barari, Rachel A.",,,,,,,"US BUREAU OF MINES, 1954 , BLACK HILLS MINERAL ATLAS, SOUTH DAKOTA:  PART I, BUREAU OF MINES INFORMATION CIRCULAR 7688",,,,,,,,
10055526,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10055526",SD02093,,"Trojan Mine",44.3444,-103.83475,NA,"United States","South Dakota",Lawrence,M,"Gold, Silver",,,Unknown,Replacement,S,"Past Producer","Gold, Silver",,,IRREGULAR,Underground,,,,,"Developed In A 4 To 5 Foot Dolomite At The Upper Ore Horizon, From A Vertical Fracture Trenching N 35 Deg. E.","Barari, Rachel A.",,,"Rhyolite Dike",Rhyolite,,,"US BUREAU OF MINES, 1954 , BLACK HILLS MINERAL ATLAS, SOUTH DAKOTA:  PART I, BUREAU OF MINES INFORMATION CIRCULAR 7688US BUREAU OF MINES, 1954 , BLACK HILLS MINERAL ATLAS, SOUTH DAKOTA:  PART I, BUREAU OF MINES INFORMATION CIRCULAR 7688 .",,,,,,,,
10055527,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10055527",SD02095,,"Two Johns Mine",44.3569,-103.86114,NA,"United States","South Dakota",Lawrence,M,"Gold, Silver",,,Unknown,Replacement,S,"Past Producer","Gold, Silver",,,,,,,,"Rua Group Mine","Immediately Above The Basal Quartzite","Barari, Rachel A.",,,"Porphyry Sill","Plutonic Rock","North Trending Fault With 500 Ft. Throw",,"US BUREAU OF MINES, 1954 , BLACK HILLS MINERAL ATLAS, SOUTH DAKOTA:  PART I, BUREAU OF MINES INFORMATION CIRCULAR 7688",,1897,,,,,,
10055529,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10055529",SD02098,,"Daisy Mine",44.3294,-103.81919,NA,"United States","South Dakota",Lawrence,M,"Gold, Silver",,,Unknown,Replacement,S,"Past Producer","Gold, Silver",,,,,,,,,"Vertical Fractures Through The Uppermost Contact Zone.","Barari, Rachel A.","Deadwood Formation",Dolomite,,,,,"US BUREAU OF MINES, 1954 , BLACK HILLS MINERAL ATLAS, SOUTH DAKOTA:  PART I, BUREAU OF MINES INFORMATION CIRCULAR 7688US BUREAU OF MINES, 1954 , BLACK HILLS MINERAL ATLAS, SOUTH DAKOTA:  PART I, BUREAU OF MINES INFORMATION CIRCULAR 7688 .",,1897,,,,,,
10055531,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10055531",SD02100,,"Decorah Mine",44.34357,-103.83197,NA,"United States","South Dakota",Lawrence,M,"Gold, Silver",Lead,,Unknown,Replacement,S,"Past Producer","Galena, Gold, Silver",,,,,,,,,"Upper Contact Zone;  Two Parallel Vertical Fractures","Barari, Rachel A.",,,,,,,"US BUREAU OF MINES, 1954 , BLACK HILLS MINERAL ATLAS, SOUTH DAKOTA:  PART 1, BUREAU OF MINES INFORMATION CIRCULAR 7688 .ROBERTS, W. L., AND RAPP, GEORGE, 1965 , MINERALOGY OF THE BLACK HILLS, SOUTH DAKOTA SCHOOL OF MINES AND TECHNOLOGY BULLETIN 18 .US BUREAU OF MINES, 1954 , BLACK HILLS MINERAL ATLAS, SOUTH DAKOTA:  PART 1 , BUREAU OF MINES INFORMATION CIRCULAR 7688 .",,,,,,,,
10055535,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10055535",SD02106,,"South Golden Reward Mine",44.33052,-103.80086,NA,"United States","South Dakota",Lawrence,M,"Gold, Silver",,,Unknown,Replacement,S,"Past Producer","Gold, Silver",,,IRREGULAR,,,,,,"Series Of Four Sub-Parallel Coalescing Shoots Lying On Basal Quartzite","Barari, Rachel A.",,,Phonolite,Phonolite,,,"US BUREAU OF MINES, 1954 , BLACK HILLS MINERAL ATLAS, SOUTH DAKOTA:  PART I, BUREAU OF MINES INFORMATION CIRCULAR 7688US BUREAU OF MINES, 1954 , BLACK HILLS MINERAL ATLAS, SOUTH DAKOTA: PART I, BUREAU OF MINES INFORMATION CIRCULAR 7688",,,,,,,,
10055537,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10055537",SD02109,,"Etta Mine",44.33663,-103.76446,NA,"United States","South Dakota",Lawrence,M,Tungsten,Gold,,Unknown,Replacement,S,"Past Producer","Gold, Wolframite",Pyrite,,,,,,,,"Basal Quartzite","Barari, Rachel A.",,,"Rhyolite Porphyry Intrusions",Rhyolite,,,"US BUREAU OF MINES, 1954 , BLACK HILLS MINERAL ATLAS, SOUTH DAKOTA:  PART I, BUREAU OF MINES INFORMATION CIRCULAR 7688 .US GEOLOGICAL SURVEY, US BUREAU OF RECLAMATION, AND SOUTH DAKOTA GEOLOGICAL SURVEY, 1975 , MINERAL AND WATER RESOURCES OF SOUTH DAKOTA, SOUTH DAKOTA GEOLOGICAL SURVEY BULLETIN 16 .",,,,,,,,
10055540,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10055540",SD02113,,"Stewart Mine",44.33107,-103.80225,NA,"United States","South Dakota",Lawrence,M,"Gold, Silver",,,Unknown,Replacement,S,"Past Producer","Gold, Silver",Dolomite,,IRREGULAR,,,"Ore Was All Highly Oxidized",,"Steward Mine","1. Dolomite Bed Just Above Basal Quartzite 2. Two Sets Vertical Fractures;  Major N - S Set And Secondary N 30 Deg E","Barari, Rachel A.",,,,,,,"BUREAU OF MINES, 1954 , BLACK HILLS MINERAL ATLAS, SOUTH DAKOTA:  PART I, BUREAU OF MINES INFORMATION CIRCULAR 7688",,,,,,,,
10055541,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10055541",SD02114,,"Burlington and Golden Sands",44.34413,-103.8428,NA,"United States","South Dakota",Lawrence,M,"Gold, Silver",,,Unknown,Replacement,S,"Past Producer","Gold, Silver",Dolomite,,,,,,,,"Series Of Vertical Fractures In Upper Ore Horizon","Barari, Rachel A.",,,,,,,"US BUREAU OF MINES, 1954 , BLACK HILLS MINERAL ATLAS, SOUTH DAKOTA: PART I, BUREAU OF MINES INFORMATION CIRCULAR 7688US BUREAU OF MINES, 1954 , BLACK HILLS MINERAL ATLAS, SOUTH DAKOTA:  PART I, BUREAU OF MINES INFORMATION CIRCULAR 7688",,1897,,,,,,
10055543,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10055543",SD02117,,"Tornado Mine",44.33496,-103.85058,NA,"United States","South Dakota",Lawrence,M,"Gold, Silver",,,Unknown,Replacement,S,"Past Producer","Gold, Silver",,,,Underground,,"Some Oxidized Ore",,"Golden Reward Group","In Dolomite Just Above The Basal Quartzite Of The Deadwood Formation;  36 Strongly Mineralized Ore Shoots In Lower Contact Zone Of The Deadwood Formation.","Barari, Rachel A.",,,"Phonolite Sill And Unspecified Others;Schist",Phonolite,"Several Dikes And Minor Faults;  One Fault With A 300-Feet Downthrow To The East Lies Just West Of The Main Workings.",,"U.S. BUREAU OF MINES, 1954 , BLACK HILLS MINERAL ATLAS, SOUTH DAKOTA:  PART I, BUREAU OF MINES INFORMATION CIRCULAR 7688 .SHAPIRO, L. H., AND GRIES, J. P., 1970 , ORE DEPOSITS IN ROCKS OF PALEOZOIC AND TERTIARY AGE OF THE NORTHERN BLACK HILLS, SOUTH DAKOTA, SOUTH DAKOTA SCHOOL OF MINES AND TECHNOLOGY.SHAPIRO, L.H., AND GRIES, J.P., 1970, ORE DEPOSITS IN ROCKS OF PALEOZOIC AND TERTIARY AGE OF THE NORTHERN BLACK HILLS, SOUTH DAKOTA: SOUTH DAKOTA SCHOOL OF MINES AND TECHNOLOGY.",,,,,,,,
10055545,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10055545",SD02120,,"Hawkeye-Pluma Mine",44.36135,-103.75696,NA,"United States","South Dakota",Lawrence,M,Gold,Silver,,Unknown,Placer,S,"Past Producer","Gold, Silver",Pyrite,,"CHANNEL FILL",,,"Conglomerate Cemented With Pyrite, And Weathers To Iron Oxide In Parts Of The Mine.",,,"Basal Conglomerate","Barari, Rachel A.",,,"Sill Of Rhyolite Porphyry",Rhyolite,,,"U.S. BUREAU OF MINES, 1954 , BLACK HILLS MINERAL ATLAS, SOUTH DAKOTA:  PART I, BUREAU OF MINES INFORMATION CIRCULAR 7688 .SHAPIRO, L. H., AND GRIES, J. P., 1970 , ORE DEPOSITS IN ROCKS OF PALEOZOIC AND TERTIARY AGE OF THE NORTHERN BLACK HILLS, SOUTH DAKOTA, SOUTH DAKOTA SCHOOL OF MINES AND TECHNOLOGY.U.S. BUREAU OF MINES, 1954 , BLACK HILLS MINERAL ATLAS SOUTH DAKOTA:  PART I, BUREAU OF MINES INFORMATION CIRCULAR 7688",,,,,,,,
10055546,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10055546",SD02122,,"Harmony Mine",44.32913,-103.8178,NA,"United States","South Dakota",Lawrence,M,"Gold, Silver",,,Unknown,Replacement,S,"Past Producer","Gold, Silver",,,,,,,,,"Just Above The Basal Quartzite, In Minor Fractures, Lower Contact Zone, Parallel To Tornado Fault","Barari, Rachel A.",,,,,"Mine Was On The Upthrown West Side Of The Tornado Fault.",,"U.S. BUREAU OF MINES, 1954 , BLACK HILLS MINERAL ATLAS, SOUTH DAKOTA:  PART I, BUREAU OF MINES INFORMATION CIRCULAR 7688 .SHAPIRO, L. H., AND GRIES, J. P., 1970 , ORE DEPOSITS IN ROCKS OF PALEOZOIC AND TERTIARY AGE OF THE NORTHERN BLACK HILLS, SOUTH DAKOTA, SOUTH DAKOTA SCHOOL OF MINES AND TECHNOLOGY.",,,,,,,,
10055547,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10055547",SD02123,,"Hardscrabble Mine",44.32913,-103.82475,NA,"United States","South Dakota",Lawrence,B,"Gold, Silver",Fluorine-Fluorite,,Unknown,Vein,S,"Past Producer","Fluorite, Gold, Silver",,,IRREGULAR,,,,,,"Vertical Fractures, Dikes And Sills, Lower Contact Zone","Barari, Rachel A.",,,Rhyolite,Rhyolite,"Dikes And Sills",,"U.S. BUREAU OF MINES, 1954 , BLACK HILLS MINERAL ATLAS, SOUTH DAKOTA:  PART I, BUREAU OF MINES INFORMATION CIRCULAR 7688 .SHAPIRO, L. H., AND GRIES, J. P., 1970 , ORE DEPOSITS IN ROCKS OF PALEOZOIC AND TERTIARY AGE OF THE NORTHERN BLACK HILLS, SOUTH DAKOTA, SOUTH DAKOTA SCHOOL OF MINES AND TECHNOLOGY.",,,,,,,,
10055549,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10055549",SD02126,,"Perseverance Mine",44.34996,-103.83558,NA,"United States","South Dakota",Lawrence,M,"Gold, Silver",,,Unknown,Replacement,S,"Past Producer","Gold, Silver",,,,,,,,,"3 - Foot Bed Of Dolomite Between 2 Zones Of Glauconitic Shale, With Vertical Fractures Trending N 35 Deg E, Upper Ore Horizon","Barari, Rachel A.",,,,,,,"US BUREAU OF MINES, 1954 , BLACK HILLS MINERAL ATLAS, SOUTH DAKOTA:  PART I, BUREAU OF MINES INFORMATION CIRCULAR 7688 .SHAPIRO, L. H., AND GRIES, J. P., 1970 , ORE DEPOSITS IN ROCKS OF PALEOZOIC AND TERTIARY AGE OF THE NORTHERN BLACK HILLS, SOUTH DAKOTA, SOUTH DAKOTA SCHOOL OF MINES AND TECHNOLOGY.",,,,,,,,
10055550,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10055550",SD02127,,"Pennsylvania Mine",44.35885,-103.80169,NA,"United States","South Dakota",Lawrence,B,"Gold, Silver",,Fluorine-Fluorite,Unknown,,S,"Past Producer","Calaverite, Gold, Silver",Pyrite,,,Underground,,,,"Golden Rule Claim","Northeast-Southwest Trending Shear Zone Associated With Igneous Intrusion To The East","Barari, Rachel A.",Schist,Schist,,,,,"US BUREAU OF MINES, 1954 , BLACK HILLS MINERAL ATLAS, SOUTH DAKOTA:  PART I, BUREAU OF MINES INFORMATION CIRCULAR 7688",,1902,,,,,,
